route_count,total_fleet,sample_size,trial,route_index,route_id,allocation,demand_hits,exact_share,od_without_route_hits,trial_elapsed_sec
38,2000,500,4,12,R12_Luinab_Tibanga,19,341.0,18.96612094,29,43.269684
38,2000,500,4,13,R13_Bonbonon_Kiwalan,117,13036.0,117.26637546,29,43.269684
38,2000,500,4,14,R14_Ditucalan_Tubod,72,4935.0,72.15142361,29,43.269684
38,2000,500,4,15,R15_VillaVerde_Palao,11,105.0,10.52436679,29,43.269684
38,2000,500,4,16,R16_UpperTominobo_Tubod,14,179.0,13.74130064,29,43.269684
38,2000,500,4,17,R17_BagongSilang_Palao,5,26.0,5.23706543,29,43.269684
38,2000,500,4,18,R18_SanMiguel_Tibanga,1,0.0,1.02707303,29,43.269684
38,2000,500,4,19,R19_DelCarmen_Luinab,1,0.0,1.02707303,29,43.269684
38,2000,500,4,20,R20_Pugaan_Tibanga,80,6002.0,79.56999332,29,43.269684
38,2000,500,4,21,R21_Abuno_Tubod,34,1088.0,33.87784477,29,43.269684
38,2000,500,4,22,R22_SantaFilomena_Tibanga,9,83.0,9.35708064,29,43.269684
38,2000,500,4,23,R23_Acmac_Kiwalan,1,0.0,1.02707303,29,43.269684
38,2000,500,4,24,R24_Kabacsanan_Kiwalan,210,41721.0,209.78705228,29,43.269684
38,2000,500,4,25,R25_Bunawan_Dalipuga,179,30264.0,178.67528774,29,43.269684
38,2000,500,4,26,R26_Dalipuga_Tibanga,22,465.0,22.14765769,29,43.269684
38,2000,500,4,27,R27_Bonbonon_Palao,201,38294.0,200.98640980,29,43.269684
38,2000,500,4,28,R28_MariaCristina_Tipanoy,47,2051.0,46.51405009,29,43.269684
38,2000,500,4,29,R29_Buruun_Tominobo,1,0.0,1.02707303,29,43.269684
38,2000,500,4,30,R30_Tambacan_Luinab,24,544.0,23.95525377,29,43.269684
38,2000,500,4,31,R31_Center_Kiwalan,36,1222.0,35.90351172,29,43.269684
38,2000,500,4,32,R32_Suarez_Tibanga,17,278.0,17.12472965,29,43.269684
38,2000,500,4,33,R33_Ditucalan_Palao,80,6050.0,79.88753363,29,43.269684
38,2000,500,4,34,R34_UpperTominobo_Palao,64,3921.0,64.31314492,29,43.269684
38,2000,500,4,35,R35_Buruun_Tipanoy,26,618.0,25.53263069,29,43.269684
38,2000,500,4,36,R36_Tubod_Kiwalan,126,15082.0,126.13360089,29,43.269684
38,2000,500,4,37,R37_Palao_SantaFilomena,1,0.0,1.02707303,29,43.269684
38,2000,500,5,0,R00_Tubod_Tibanga,10,102.0,10.19360549,39,44.190898
38,2000,500,5,1,R01_Tubod_Tominobo,30,866.0,29.70206757,39,44.190898
38,2000,500,5,2,R02_Palao_Kiwalan,65,4177.0,65.23189174,39,44.190898
38,2000,500,5,3,R03_Buruun_Palao,124,15136.0,124.17475027,39,44.190898
38,2000,500,5,4,R04_Tambacan_Tibanga,1,0.0,1.00931734,39,44.190898
38,2000,500,5,5,R05_Tubod_Tipanoy,26,686.0,26.43563784,39,44.190898
38,2000,500,5,6,R06_MariaCristina_Tubod,1,0.0,1.00931734,39,44.190898
38,2000,500,5,7,R07_Palao_Luinab,23,520.0,23.01597661,39,44.190898
38,2000,500,5,8,R08_Dalipuga_Palao,150,22051.0,149.87937739,39,44.190898
38,2000,500,5,9,R09_Buruun_Tubod,23,499.0,22.54644158,39,44.190898
38,2000,500,5,10,R10_Tominobo_Tibanga,16,262.0,16.33722843,39,44.190898
38,2000,500,5,11,R11_Tipanoy_Palao,141,19492.0,140.91458212,39,44.190898
38,2000,500,5,12,R12_Luinab_Tibanga,21,432.0,20.97826703,39,44.190898
38,2000,500,5,13,R13_Bonbonon_Kiwalan,105,10914.0,105.44347508,39,44.190898
38,2000,500,5,14,R14_Ditucalan_Tubod,67,4388.0,66.85917990,39,44.190898
38,2000,500,5,15,R15_VillaVerde_Palao,9,76.0,8.79902460,39,44.190898
38,2000,500,5,16,R16_UpperTominobo_Tubod,22,472.0,21.92798548,39,44.190898
38,2000,500,5,17,R17_BagongSilang_Palao,1,0.0,1.00931734,39,44.190898
38,2000,500,5,18,R18_SanMiguel_Tibanga,1,0.0,1.00931734,39,44.190898
38,2000,500,5,19,R19_DelCarmen_Luinab,1,0.0,1.00931734,39,44.190898
38,2000,500,5,20,R20_Pugaan_Tibanga,83,6727.0,82.78248318,39,44.190898
38,2000,500,5,21,R21_Abuno_Tubod,37,1369.0,37.34474169,39,44.190898
38,2000,500,5,22,R22_SantaFilomena_Tibanga,11,109.0,10.53758242,39,44.190898
38,2000,500,5,23,R23_Acmac_Kiwalan,1,0.0,1.00931734,39,44.190898
38,2000,500,5,24,R24_Kabacsanan_Kiwalan,207,42100.0,207.09460422,39,44.190898
38,2000,500,5,25,R25_Bunawan_Dalipuga,178,31189.0,178.24955771,39,44.190898
38,2000,500,5,26,R26_Dalipuga_Tibanga,32,1018.0,32.20339246,39,44.190898
38,2000,500,5,27,R27_Bonbonon_Palao,200,39071.0,199.50555801,39,44.190898
38,2000,500,5,28,R28_MariaCristina_Tipanoy,48,2224.0,47.59870390,39,44.190898
38,2000,500,5,29,R29_Buruun_Tominobo,1,0.0,1.00931734,39,44.190898
38,2000,500,5,30,R30_Tambacan_Luinab,23,504.0,22.65911815,39,44.190898
38,2000,500,5,31,R31_Center_Kiwalan,36,1249.0,35.67048012,39,44.190898
38,2000,500,5,32,R32_Suarez_Tibanga,34,1141.0,34.09341916,39,44.190898
38,2000,500,5,33,R33_Ditucalan_Palao,68,4505.0,67.74467028,39,44.190898
38,2000,500,5,34,R34_UpperTominobo_Palao,66,4330.0,66.41584216,39,44.190898
38,2000,500,5,35,R35_Buruun_Tipanoy,18,335.0,18.47354059,39,44.190898
38,2000,500,5,36,R36_Tubod_Kiwalan,119,13927.0,119.11227608,39,44.190898
38,2000,500,5,37,R37_Palao_SantaFilomena,1,0.0,1.00931734,39,44.190898
38,2000,500,6,0,R00_Tubod_Tibanga,6,35.0,5.94730032,31,45.299943
38,2000,500,6,1,R01_Tubod_Tominobo,35,1204.0,34.88181634,31,45.299943
38,2000,500,6,2,R02_Palao_Kiwalan,70,4800.0,69.64764983,31,45.299943
38,2000,500,6,3,R03_Buruun_Palao,126,15681.0,125.88463500,31,45.299943
38,2000,500,6,4,R04_Tambacan_Tibanga,1,0.0,1.00527723,31,45.299943
38,2000,500,6,5,R05_Tubod_Tipanoy,34,1173.0,34.42982804,31,45.299943
38,2000,500,6,6,R06_MariaCristina_Tubod,1,0.0,1.00527723,31,45.299943
38,2000,500,6,7,R07_Palao_Luinab,30,914.0,30.39197655,31,45.299943
38,2000,500,6,8,R08_Dalipuga_Palao,142,19883.0,141.75121949,31,45.299943
