UID,Generation,Cost,Parent_A,Parent_B
chrom_d3a85559,18,666042.4078,chrom_fab7779c,chrom_630cd606
chrom_5196f929,18,666989.7482,chrom_815cba2c,chrom_6dbcc7e9
chrom_7d96a68c,18,667530.045,chrom_cbe8db5c,chrom_aabaafc1
chrom_23b1a094,18,667994.083,chrom_fab7779c,chrom_815cba2c
chrom_0cf70d35,18,668519.4491,chrom_630cd606,chrom_a2fb9ba5
chrom_d2d52683,18,670022.3617,chrom_3d8b8a73,chrom_a2fb9ba5
chrom_9e80c4f1,18,671259.2673,chrom_ea6e8684,chrom_dcbf4fa7
chrom_8822ecd5,18,671844.0738,chrom_e6a3a3d3,chrom_a2fb9ba5
chrom_a3df52e9,18,674329.8442,chrom_9da12109,chrom_aabaafc1
chrom_b9465f1a,18,674351.9606,chrom_9da12109,chrom_cbe8db5c
chrom_4ba7c32a,18,676858.6919,chrom_9da12109,chrom_e6a3a3d3
chrom_24a9858c,18,677109.1316,chrom_e6a3a3d3,chrom_72e454d9
chrom_7c5e4f3e,18,679583.7415,chrom_fab7779c,chrom_75d6767f
chrom_79ae1022,18,684785.3386,chrom_fab7779c,chrom_dcbf4fa7
chrom_fab7779c,10,614660.0532,chrom_6d1bfe1c,chrom_f4fcfff4
chrom_ea6e8684,15,620402.5598,chrom_03997807,chrom_a46e2848
chrom_b8a278c7,19,638613.0256,chrom_fc1fea90,chrom_0cf70d35
chrom_340f8332,19,639671.7155,chrom_07a099ab,chrom_fc1fea90
chrom_1aaf4541,19,645981.9916,chrom_16ee5318,chrom_7d96a68c
chrom_75eb0302,19,656829.0713,chrom_07a099ab,chrom_5196f929
chrom_8dde9de5,19,658299.3785,chrom_d2d52683,chrom_b9465f1a
chrom_5e4512cf,19,660210.9625,chrom_fab7779c,chrom_4ba7c32a
chrom_684d4b86,19,661407.7446,chrom_ea6e8684,chrom_23b1a094
chrom_5ea424e0,19,663559.8293,chrom_fc1fea90,chrom_24a9858c
chrom_537ed5f5,19,663799.3124,chrom_fab7779c,chrom_e8524981
chrom_772fa724,19,664889.6454,chrom_9e80c4f1,chrom_a3df52e9
chrom_0f73d7cb,19,666689.7848,chrom_d3a85559,chrom_d2d52683
chrom_32198fdf,19,669438.904,chrom_d3a85559,chrom_5196f929
chrom_c4702528,19,669806.6079,chrom_fab7779c,chrom_16ee5318
chrom_c7219559,19,669931.6299,chrom_a3df52e9,chrom_b9465f1a
chrom_f9f1ce91,19,672620.9407,chrom_9e80c4f1,chrom_7c5e4f3e
chrom_1f6e2815,19,673932.2893,chrom_fab7779c,chrom_fc1fea90
chrom_6b26701b,19,674180.6282,chrom_0cf70d35,chrom_8822ecd5
chrom_6ddf7e31,19,686113.0658,chrom_d2d52683,chrom_a3df52e9
chrom_fab7779c,10,614660.0532,chrom_6d1bfe1c,chrom_f4fcfff4
chrom_ea6e8684,15,620402.5598,chrom_03997807,chrom_a46e2848
chrom_2ce76d98,20,628859.3704,chrom_b8a278c7,chrom_5ea424e0
chrom_62dc43d2,20,636294.0688,chrom_b8a278c7,chrom_537ed5f5
chrom_9b15e44e,20,641391.5383,chrom_b8a278c7,chrom_75eb0302
chrom_6f584ace,20,646446.3304,chrom_75eb0302,chrom_537ed5f5
chrom_af6d640a,20,650890.4803,chrom_5e4512cf,chrom_0f73d7cb
chrom_c7ee0bfa,20,655519.7627,chrom_5e4512cf,chrom_1f6e2815
chrom_31dc7475,20,655762.8966,chrom_8dde9de5,chrom_c4702528
chrom_09cfbb14,20,662632.5366,chrom_340f8332,chrom_f9f1ce91
chrom_e1052122,20,663179.0967,chrom_537ed5f5,chrom_32198fdf
chrom_4b802c4e,20,667421.5181,chrom_1aaf4541,chrom_772fa724
chrom_dcdb6125,20,667751.7331,chrom_b8a278c7,chrom_340f8332
chrom_b3cc1a93,20,669359.1455,chrom_1aaf4541,chrom_75eb0302
chrom_d79c45ca,20,670385.3308,chrom_fab7779c,chrom_684d4b86
chrom_d38a28a8,20,675761.0068,chrom_5e4512cf,chrom_537ed5f5
chrom_6057e8c5,20,682672.4431,chrom_5e4512cf,chrom_684d4b86
chrom_a7ba23c8,20,683607.9677,chrom_fab7779c,chrom_537ed5f5
chrom_53f59df6,20,683990.3953,chrom_ea6e8684,chrom_1aaf4541
chrom_ff37a64c,20,698848.6631,chrom_8dde9de5,chrom_c7219559
