UID,Generation,Cost,Parent_A,Parent_B
chrom_1b1788cd,5,13916.1169,chrom_dbd2e638,chrom_e9d35527
chrom_c4f55a24,7,14063.9032,chrom_1b1788cd,chrom_7e88a9f4
chrom_c56f495e,7,14116.7188,chrom_adf03512,chrom_d6f88925
chrom_a9eec51c,7,14146.5112,chrom_06d7fc9e,chrom_8778aa33
chrom_52c0e1bc,7,14146.5112,chrom_e92d4094,chrom_d6f88925
chrom_7c1ddaf7,7,14146.5112,chrom_7c5ea5b0,chrom_52005587
chrom_9434a3ea,7,14171.6377,chrom_d6f88925,chrom_52005587
chrom_bd3a6e13,7,14171.6377,chrom_7e88a9f4,chrom_e92d4094
chrom_a6350238,7,14171.6377,chrom_1b1788cd,chrom_7c5ea5b0
chrom_c00e2f84,7,14171.6377,chrom_1b1788cd,chrom_e92d4094
chrom_1b1788cd,5,13916.1169,chrom_dbd2e638,chrom_e9d35527
chrom_c960d929,8,14116.7188,chrom_c56f495e,chrom_7c1ddaf7
chrom_bc17d35f,8,14116.7188,chrom_c56f495e,chrom_7c1ddaf7
chrom_8c11c2e8,8,14144.3583,chrom_7c1ddaf7,chrom_a9eec51c
chrom_91a5b93a,8,14146.5112,chrom_7c1ddaf7,chrom_c00e2f84
chrom_78391379,8,14146.5112,chrom_7c1ddaf7,chrom_bd3a6e13
chrom_f360abd9,8,14171.6377,chrom_1b1788cd,chrom_c56f495e
chrom_ffdd65c1,8,14171.6377,chrom_1b1788cd,chrom_c56f495e
chrom_320ceaf1,8,14171.6377,chrom_c4f55a24,chrom_7c1ddaf7
chrom_8655d978,8,14171.6377,chrom_1b1788cd,chrom_7c1ddaf7
chrom_1b1788cd,5,13916.1169,chrom_dbd2e638,chrom_e9d35527
chrom_12fbfa07,9,14116.7188,chrom_bc17d35f,chrom_78391379
chrom_340ee5c1,9,14116.7188,chrom_c960d929,chrom_8c11c2e8
chrom_2c02a496,9,14116.7188,chrom_c960d929,chrom_bc17d35f
chrom_470e1756,9,14123.4905,chrom_91a5b93a,chrom_78391379
chrom_e03dd549,9,14142.8841,chrom_91a5b93a,chrom_78391379
chrom_95ced441,9,14171.6377,chrom_1b1788cd,chrom_c960d929
chrom_15724eff,9,14171.6377,chrom_1b1788cd,chrom_91a5b93a
chrom_3d4eeec0,9,14171.6377,chrom_320ceaf1,chrom_ffdd65c1
chrom_e09cbebb,9,14171.6377,chrom_1b1788cd,chrom_78391379
chrom_ede3c28f,10,13745.9616,chrom_340ee5c1,chrom_3d4eeec0
chrom_1b1788cd,5,13916.1169,chrom_dbd2e638,chrom_e9d35527
chrom_3e5d150b,10,14071.5952,chrom_340ee5c1,chrom_470e1756
chrom_82f8b18e,10,14109.2521,chrom_12fbfa07,chrom_3d4eeec0
chrom_17538127,10,14116.1193,chrom_470e1756,chrom_e03dd549
chrom_7552a515,10,14116.7188,chrom_2c02a496,chrom_15724eff
chrom_b61c5aaf,10,14116.7188,chrom_340ee5c1,chrom_12fbfa07
chrom_1a62bb70,10,14116.7188,chrom_340ee5c1,chrom_15724eff
chrom_c8c2e5d8,10,14171.6377,chrom_1b1788cd,chrom_470e1756
chrom_e1177176,10,14171.6377,chrom_1b1788cd,chrom_2c02a496
chrom_a1ac2533,11,13667.7294,chrom_ede3c28f,chrom_1b1788cd
chrom_09590e79,11,13677.7054,chrom_ede3c28f,chrom_1b1788cd
chrom_7e8dc066,11,13738.5904,chrom_ede3c28f,chrom_17538127
chrom_ede3c28f,10,13745.9616,chrom_340ee5c1,chrom_3d4eeec0
chrom_0ebf91bd,11,13745.9616,chrom_ede3c28f,chrom_b61c5aaf
chrom_81c08ccf,11,13745.9616,chrom_ede3c28f,chrom_b61c5aaf
chrom_112c13c3,11,14164.2666,chrom_1b1788cd,chrom_17538127
chrom_46d5f486,11,14164.2666,chrom_1b1788cd,chrom_17538127
chrom_74582bbd,11,14171.6377,chrom_1b1788cd,chrom_3e5d150b
chrom_be9274e8,11,14171.6377,chrom_1b1788cd,chrom_3e5d150b
chrom_a1ac2533,11,13667.7294,chrom_ede3c28f,chrom_1b1788cd
chrom_2ed9c15d,12,13677.7054,chrom_a1ac2533,chrom_09590e79
chrom_30b09a1c,12,13703.1647,chrom_7e8dc066,chrom_ede3c28f
chrom_c809f1ae,12,13738.5904,chrom_a1ac2533,chrom_7e8dc066
chrom_d09d517e,12,13745.9616,chrom_09590e79,chrom_81c08ccf
chrom_d56b02ba,12,13745.9616,chrom_a1ac2533,chrom_ede3c28f
chrom_53375a62,12,13745.9616,chrom_7e8dc066,chrom_81c08ccf
chrom_20cf3978,12,13745.9616,chrom_7e8dc066,chrom_ede3c28f
chrom_86ab87d8,12,13745.9616,chrom_09590e79,chrom_81c08ccf
chrom_aabe706e,12,14171.6377,chrom_112c13c3,chrom_be9274e8
chrom_a1ac2533,11,13667.7294,chrom_ede3c28f,chrom_1b1788cd
chrom_8b5c56ff,13,13676.9425,chrom_30b09a1c,chrom_53375a62
chrom_8f56ff88,13,13738.5904,chrom_a1ac2533,chrom_c809f1ae
chrom_1691c0c2,13,13738.5904,chrom_2ed9c15d,chrom_c809f1ae
chrom_f4bf67af,13,13745.9616,chrom_2ed9c15d,chrom_d09d517e
chrom_3b344344,13,13745.9616,chrom_2ed9c15d,chrom_86ab87d8
chrom_bc61fc0d,13,13745.9616,chrom_2ed9c15d,chrom_d09d517e
chrom_e52d94ee,13,13745.9616,chrom_c809f1ae,chrom_86ab87d8
chrom_f172f04b,13,13745.9616,chrom_2ed9c15d,chrom_d09d517e
chrom_c26a6d6e,13,13745.9616,chrom_a1ac2533,chrom_30b09a1c
chrom_a1ac2533,11,13667.7294,chrom_ede3c28f,chrom_1b1788cd
chrom_23c25ab0,14,13676.9425,chrom_8b5c56ff,chrom_3b344344
chrom_0466c21e,14,13721.5978,chrom_8f56ff88,chrom_f172f04b
chrom_00d01846,14,13724.9491,chrom_8f56ff88,chrom_3b344344
chrom_e819b2f2,14,13738.5904,chrom_1691c0c2,chrom_8f56ff88
chrom_c31ff494,14,13738.5904,chrom_1691c0c2,chrom_8f56ff88
chrom_e156412c,14,13745.9616,chrom_8f56ff88,chrom_e52d94ee
chrom_bc958dca,14,13745.9616,chrom_1691c0c2,chrom_c26a6d6e
chrom_48130418,14,13745.9616,chrom_8f56ff88,chrom_bc61fc0d
chrom_8563523a,14,13745.9616,chrom_1691c0c2,chrom_c26a6d6e
chrom_ba974960,15,13629.1159,chrom_00d01846,chrom_48130418
chrom_97f03946,15,13661.9807,chrom_bc958dca,chrom_e156412c
chrom_a1ac2533,11,13667.7294,chrom_ede3c28f,chrom_1b1788cd
chrom_b66f0875,15,13676.9425,chrom_23c25ab0,chrom_0466c21e
chrom_56162ee9,15,13676.9425,chrom_23c25ab0,chrom_e156412c
chrom_d51d903a,15,13676.9425,chrom_23c25ab0,chrom_00d01846
chrom_13390e8d,15,13717.5779,chrom_00d01846,chrom_e819b2f2
chrom_e706a0b6,15,13745.9616,chrom_a1ac2533,chrom_0466c21e
chrom_ed3d72fb,15,13745.9616,chrom_e819b2f2,chrom_e156412c
chrom_0725db79,15,13745.9616,chrom_a1ac2533,chrom_00d01846
chrom_ba974960,15,13629.1159,chrom_00d01846,chrom_48130418
chrom_cbf4c020,16,13646.717,chrom_ba974960,chrom_a1ac2533
chrom_74a6b3e3,16,13647.7229,chrom_97f03946,chrom_b66f0875
chrom_b6236b21,16,13654.8876,chrom_d51d903a,chrom_13390e8d
chrom_0cf0e8c3,16,13661.9807,chrom_97f03946,chrom_d51d903a
chrom_1e516eb3,16,13669.5713,chrom_d51d903a,chrom_13390e8d
chrom_ee006902,16,13676.9425,chrom_56162ee9,chrom_e706a0b6
chrom_465ac2ea,16,13676.9425,chrom_b66f0875,chrom_ed3d72fb
chrom_38123fbb,16,13717.5779,chrom_ba974960,chrom_13390e8d
chrom_dad25d36,16,13724.9491,chrom_ba974960,chrom_b66f0875
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_ba974960,15,13629.1159,chrom_00d01846,chrom_48130418
chrom_c99c231e,17,13632.3695,chrom_74a6b3e3,chrom_b6236b21
chrom_31e313d4,17,13669.5713,chrom_465ac2ea,chrom_38123fbb
chrom_cfef7c6f,17,13676.9425,chrom_1e516eb3,chrom_465ac2ea
chrom_10658898,17,13676.9425,chrom_1e516eb3,chrom_ee006902
chrom_e808a8fc,17,13702.8942,chrom_cbf4c020,chrom_b6236b21
chrom_2db85642,17,13710.6912,chrom_ba974960,chrom_74a6b3e3
chrom_b6e6fb89,17,13710.6912,chrom_cbf4c020,chrom_74a6b3e3
chrom_f82849dc,17,13710.6912,chrom_ba974960,chrom_74a6b3e3
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_92a15155,18,13615.7362,chrom_c99c231e,chrom_2db85642
chrom_4e69f994,18,13647.7229,chrom_c99c231e,chrom_f82849dc
chrom_83ed1807,18,13654.8876,chrom_10658898,chrom_e808a8fc
chrom_41c88427,18,13662.6846,chrom_cc8bb100,chrom_b6e6fb89
chrom_51724926,18,13669.5713,chrom_cc8bb100,chrom_31e313d4
chrom_fd4c93cf,18,13676.9425,chrom_31e313d4,chrom_cfef7c6f
chrom_7871ea51,18,13676.9425,chrom_31e313d4,chrom_10658898
chrom_d3cd16c9,18,13676.9425,chrom_31e313d4,chrom_cfef7c6f
chrom_a6f1637e,18,13710.6912,chrom_ba974960,chrom_2db85642
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_346bc7c7,19,13615.7362,chrom_92a15155,chrom_4e69f994
chrom_15ccdcd8,19,13630.698,chrom_92a15155,chrom_41c88427
chrom_1e617d55,19,13630.698,chrom_92a15155,chrom_d3cd16c9
chrom_1a2c762c,19,13639.9258,chrom_4e69f994,chrom_83ed1807
chrom_67e94f70,19,13654.6096,chrom_4e69f994,chrom_51724926
chrom_80322bab,19,13662.6846,chrom_83ed1807,chrom_41c88427
chrom_260d2d4f,19,13669.5713,chrom_cc8bb100,chrom_51724926
chrom_7a4703b5,19,13669.5713,chrom_41c88427,chrom_51724926
chrom_09d6da14,19,13676.9425,chrom_cc8bb100,chrom_d3cd16c9
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_b9b9d7f2,20,13608.7843,chrom_1e617d55,chrom_67e94f70
chrom_105d98a3,20,13608.7843,chrom_15ccdcd8,chrom_1a2c762c
chrom_b57a26f9,20,13608.7843,chrom_1e617d55,chrom_1a2c762c
chrom_85bb8267,20,13608.7843,chrom_15ccdcd8,chrom_1a2c762c
chrom_d68ba4ad,20,13616.8526,chrom_15ccdcd8,chrom_7a4703b5
chrom_80bde06f,20,13623.746,chrom_15ccdcd8,chrom_260d2d4f
chrom_6e92f1ee,20,13630.698,chrom_346bc7c7,chrom_15ccdcd8
chrom_7f793f3a,20,13630.698,chrom_cc8bb100,chrom_15ccdcd8
chrom_357adf72,20,13630.698,chrom_cc8bb100,chrom_346bc7c7
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_484fee73,21,13608.7843,chrom_b57a26f9,chrom_b9b9d7f2
chrom_181147a3,21,13608.7843,chrom_85bb8267,chrom_105d98a3
chrom_4dc59b17,21,13608.7843,chrom_105d98a3,chrom_b57a26f9
chrom_47da85fe,21,13623.746,chrom_cc8bb100,chrom_d68ba4ad
chrom_6aca5e42,21,13623.746,chrom_cc8bb100,chrom_d68ba4ad
chrom_3d39d0fd,21,13623.746,chrom_cc8bb100,chrom_85bb8267
chrom_f7993bbf,21,13623.746,chrom_cc8bb100,chrom_80bde06f
chrom_445dd57a,21,13623.746,chrom_105d98a3,chrom_80bde06f
chrom_74da0d9e,21,13630.698,chrom_cc8bb100,chrom_6e92f1ee
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_7f972504,22,13623.746,chrom_4dc59b17,chrom_6aca5e42
chrom_601a0388,22,13623.746,chrom_cc8bb100,chrom_47da85fe
chrom_24c522cb,22,13623.746,chrom_181147a3,chrom_f7993bbf
chrom_2368defb,22,13623.746,chrom_484fee73,chrom_f7993bbf
chrom_0ef1298e,22,13623.746,chrom_47da85fe,chrom_6aca5e42
chrom_f707237c,22,13623.746,chrom_4dc59b17,chrom_6aca5e42
chrom_0098ce34,22,13623.746,chrom_445dd57a,chrom_3d39d0fd
chrom_0f61b755,22,13623.746,chrom_4dc59b17,chrom_3d39d0fd
chrom_37ceb621,22,13623.746,chrom_181147a3,chrom_445dd57a
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_d9fb4623,23,13623.746,chrom_0ef1298e,chrom_601a0388
chrom_10fad0c1,23,13623.746,chrom_cc8bb100,chrom_0098ce34
chrom_d28404a3,23,13623.746,chrom_cc8bb100,chrom_7f972504
chrom_bf326485,23,13623.746,chrom_cc8bb100,chrom_7f972504
chrom_dda26320,23,13623.746,chrom_0f61b755,chrom_f707237c
chrom_bf21450b,23,13623.746,chrom_0098ce34,chrom_24c522cb
chrom_943a7796,23,13623.746,chrom_7f972504,chrom_0098ce34
chrom_3cb8f39b,23,13623.746,chrom_cc8bb100,chrom_2368defb
chrom_c8afc7ad,23,13623.746,chrom_7f972504,chrom_37ceb621
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_60af69fd,24,13601.6667,chrom_c8afc7ad,chrom_943a7796
chrom_c393168c,24,13623.746,chrom_10fad0c1,chrom_bf21450b
chrom_97533a92,24,13623.746,chrom_bf326485,chrom_10fad0c1
chrom_b2c04562,24,13623.746,chrom_bf21450b,chrom_c8afc7ad
chrom_0507eb68,24,13623.746,chrom_cc8bb100,chrom_bf21450b
chrom_293f865b,24,13623.746,chrom_d9fb4623,chrom_10fad0c1
chrom_945ab289,24,13623.746,chrom_943a7796,chrom_bf21450b
chrom_ece7ebdb,24,13623.746,chrom_cc8bb100,chrom_dda26320
chrom_f0f56735,24,13623.746,chrom_943a7796,chrom_d9fb4623
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_3d8e0a8e,25,13618.9472,chrom_c393168c,chrom_0507eb68
chrom_1b1fc1d7,25,13623.746,chrom_b2c04562,chrom_f0f56735
chrom_b1a85eee,25,13623.746,chrom_293f865b,chrom_ece7ebdb
chrom_8085e506,25,13623.746,chrom_cc8bb100,chrom_945ab289
chrom_5a241e8d,25,13623.746,chrom_60af69fd,chrom_945ab289
chrom_8050b7cf,25,13623.746,chrom_0507eb68,chrom_ece7ebdb
chrom_422fab50,25,13623.746,chrom_945ab289,chrom_293f865b
chrom_57fa1481,25,13623.746,chrom_b2c04562,chrom_0507eb68
chrom_0282e66c,25,13623.746,chrom_0507eb68,chrom_97533a92
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_38026802,26,13587.898,chrom_422fab50,chrom_8050b7cf
chrom_4b862ca8,26,13604.9571,chrom_422fab50,chrom_b1a85eee
chrom_3c6ef67a,26,13618.9472,chrom_3d8e0a8e,chrom_5a241e8d
chrom_c4fb86f7,26,13623.746,chrom_8085e506,chrom_0282e66c
chrom_955845fe,26,13623.746,chrom_1b1fc1d7,chrom_8050b7cf
chrom_0147d7ba,26,13623.746,chrom_cc8bb100,chrom_422fab50
chrom_1f240aa5,26,13623.746,chrom_57fa1481,chrom_1b1fc1d7
chrom_0a540afc,26,13623.746,chrom_1b1fc1d7,chrom_422fab50
chrom_ba58549b,26,13623.746,chrom_5a241e8d,chrom_57fa1481
chrom_2ff29423,27,13518.3486,chrom_4b862ca8,chrom_3c6ef67a
chrom_cc8bb100,17,13578.923,chrom_ee006902,chrom_38123fbb
chrom_7dd5b8c8,27,13604.9571,chrom_4b862ca8,chrom_3c6ef67a
chrom_d7b3d0d6,27,13604.9571,chrom_4b862ca8,chrom_c4fb86f7
chrom_c0722532,27,13623.746,chrom_955845fe,chrom_ba58549b
chrom_78de6554,27,13623.746,chrom_c4fb86f7,chrom_955845fe
chrom_20536f27,27,13623.746,chrom_0147d7ba,chrom_955845fe
chrom_20fafedc,27,13623.746,chrom_cc8bb100,chrom_0147d7ba
chrom_060ee0b0,27,13623.746,chrom_38026802,chrom_3c6ef67a
chrom_a6816e26,27,13623.746,chrom_cc8bb100,chrom_ba58549b
chrom_2ff29423,27,13518.3486,chrom_4b862ca8,chrom_3c6ef67a
chrom_7828b0fb,28,13518.3486,chrom_2ff29423,chrom_cc8bb100
chrom_8935ab31,28,13518.3486,chrom_2ff29423,chrom_a6816e26
chrom_7393e7af,28,13518.3486,chrom_2ff29423,chrom_d7b3d0d6
chrom_be513433,28,13518.3486,chrom_2ff29423,chrom_20fafedc
chrom_6943c5e7,28,13518.3486,chrom_2ff29423,chrom_a6816e26
chrom_d81a2176,28,13604.9571,chrom_d7b3d0d6,chrom_7dd5b8c8
chrom_9381f4ed,28,13604.9571,chrom_d7b3d0d6,chrom_20536f27
chrom_73e6d1d1,28,13604.9571,chrom_7dd5b8c8,chrom_20536f27
chrom_54162dbe,28,13623.746,chrom_cc8bb100,chrom_d7b3d0d6
chrom_73cc8394,29,13500.8254,chrom_7393e7af,chrom_8935ab31
chrom_2ff29423,27,13518.3486,chrom_4b862ca8,chrom_3c6ef67a
chrom_0eba7789,29,13518.3486,chrom_be513433,chrom_d81a2176
chrom_50e32293,29,13518.3486,chrom_8935ab31,chrom_7828b0fb
chrom_d8fae037,29,13518.3486,chrom_7828b0fb,chrom_2ff29423
chrom_69a1c42a,29,13518.3486,chrom_7393e7af,chrom_6943c5e7
chrom_b6352f40,29,13518.3486,chrom_be513433,chrom_7393e7af
chrom_328d53a4,29,13518.3486,chrom_2ff29423,chrom_d81a2176
chrom_65b2e612,29,13518.3486,chrom_7828b0fb,chrom_d81a2176
chrom_bcc040a9,29,13518.3486,chrom_8935ab31,chrom_2ff29423
chrom_73cc8394,29,13500.8254,chrom_7393e7af,chrom_8935ab31
chrom_cf2e8ca9,30,13500.8254,chrom_73cc8394,chrom_2ff29423
chrom_12a2ebeb,30,13500.8254,chrom_73cc8394,chrom_69a1c42a
chrom_82bff7a5,30,13518.3486,chrom_d8fae037,chrom_0eba7789
chrom_a4525ca9,30,13518.3486,chrom_0eba7789,chrom_328d53a4
chrom_b65d2da3,30,13518.3486,chrom_69a1c42a,chrom_d8fae037
chrom_c7323373,30,13518.3486,chrom_0eba7789,chrom_328d53a4
chrom_442ea35d,30,13518.3486,chrom_d8fae037,chrom_0eba7789
chrom_db42e510,30,13518.3486,chrom_65b2e612,chrom_2ff29423
chrom_2d81b247,30,13518.3486,chrom_65b2e612,chrom_69a1c42a
