weight_tolerance,took_alternative,boarded_expected,expected_min,actual_min,delta_min,rep
0.0,False,True,90.0464422174575,99.5,9.453557782542504,0
0.0,False,True,53.98814604042206,54.5,0.511853959577941,0
0.0,False,True,29.528446292614596,76.33333333333333,46.80488704071873,0
0.0,False,True,35.75835886830097,56.333333333333336,20.57497446503237,0
0.0,False,True,35.21400184341849,37.333333333333336,2.119331489914849,0
0.0,False,True,15.91133166519249,19.0,3.08866833480751,0
0.0,False,True,72.7917321481336,84.16666666666667,11.374934518533067,0
0.0,False,True,31.973264476686403,59.166666666666664,27.19340218998026,0
0.0,False,True,96.45515293024238,97.83333333333333,1.3781804030909512,0
0.0,False,True,18.596843765298036,24.166666666666668,5.569822901368632,0
0.0,False,True,97.97593022620794,99.16666666666667,1.1907364404587355,0
0.0,False,True,37.30995907084947,48.666666666666664,11.356707595817191,0
0.0,False,True,50.898469409966694,78.0,27.101530590033306,0
0.0,False,True,51.61797409933486,108.0,56.38202590066514,0
0.0,False,True,34.31335721041622,35.666666666666664,1.353309456250443,0
0.0,False,True,17.838754172993664,54.333333333333336,36.49457916033967,0
0.0,False,True,36.52786943219387,41.166666666666664,4.638797234472797,0
0.0,False,True,22.678111080116775,35.0,12.321888919883225,0
0.0,False,True,97.32896782052623,101.16666666666667,3.837698846140441,0
0.0,False,True,55.766023125151065,79.66666666666667,23.900643541515606,0
0.0,False,True,93.93125927036805,110.5,16.568740729631955,0
0.0,False,True,84.96529739319874,92.83333333333333,7.86803594013459,0
0.0,False,True,42.645134429861066,59.833333333333336,17.18819890347227,0
0.0,False,True,49.99466069242557,58.833333333333336,8.838672640907767,0
0.0,False,True,42.446429774752296,106.0,63.553570225247704,0
0.0,False,True,16.5838336934095,19.5,2.916166306590501,0
0.0,False,True,59.09005260399384,70.83333333333333,11.743280729339489,0
0.0,False,True,27.301977084752917,60.0,32.69802291524708,0
0.0,False,True,98.24653364562418,107.16666666666667,8.920133021042489,0
0.0,False,True,49.80529020512016,97.33333333333333,47.52804312821317,0
0.0,False,True,69.09144530013504,78.16666666666667,9.075221366531636,0
0.0,False,True,76.12912404035342,110.0,33.87087595964658,0
0.0,False,True,17.955615146064375,30.166666666666668,12.211051520602293,0
0.0,False,True,89.53430670946793,92.66666666666667,3.1323599571987444,0
0.0,False,True,47.52934079379072,62.0,14.470659206209277,0
0.0,False,True,51.97480486585777,84.33333333333333,32.35852846747556,0
0.0,False,True,66.69968914676296,80.0,13.300310853237036,0
0.0,False,True,57.980888466086874,61.5,3.519111533913126,0
0.0,False,True,30.056123584484812,34.166666666666664,4.110543082181852,0
0.0,False,True,16.62965046157884,28.5,11.87034953842116,0
0.0,False,True,47.982728435460096,111.16666666666667,63.183938231206575,0
0.0,False,True,73.99574506917631,74.33333333333333,0.33758826415702003,0
0.0,False,True,57.6071971766482,98.5,40.8928028233518,0
0.0,False,True,59.297252994148465,60.166666666666664,0.8694136725181991,0
0.0,False,True,96.27087056292422,106.0,9.729129437075784,0
0.0,False,True,53.591655422023706,61.5,7.908344577976294,0
0.0,False,True,67.17235812166874,101.0,33.827641878331264,0
0.0,False,True,79.52346097419456,107.5,27.976539025805437,0
0.0,False,True,53.77381991825803,57.666666666666664,3.892846748408637,0
0.0,False,True,54.645087576053506,67.0,12.354912423946494,0
0.0,False,False,10.221642976051752,10.666666666666666,0.44502369061491365,0
0.0,False,True,51.65301801336016,52.833333333333336,1.1803153199731753,0
0.0,False,True,72.4039677324637,112.0,39.5960322675363,0
0.0,False,True,69.39715867391915,80.83333333333333,11.436174659414178,0
0.0,False,True,63.774850193444735,110.33333333333333,46.558483139888594,0
0.0,False,True,43.781569952622554,70.0,26.218430047377446,0
0.0,False,True,32.04193165101785,44.166666666666664,12.124735015648817,0
0.0,False,True,19.637047153233205,62.5,42.862952846766795,0
0.0,False,True,68.78416218583016,72.83333333333333,4.0491711475031735,0
0.0,False,True,34.49174607003599,45.166666666666664,10.674920596630677,0
0.0,False,True,33.53248725032266,39.666666666666664,6.134179416344004,0
0.0,False,True,57.70387568942748,83.66666666666667,25.962790977239194,0
0.0,False,True,24.289982971605333,28.833333333333332,4.543350361727999,0
0.0,False,True,79.30221565160079,108.16666666666667,28.86445101506588,0
0.0,False,True,81.97359351349418,94.5,12.52640648650582,0
